iter	Logloss
470	0.00246098394
471	0.002460967502
472	0.00245057279
473	0.002450552056
474	0.002450543425
475	0.002450479833
476	0.002450471207
477	0.002450442987
478	0.002450301862
479	0.002450283159
480	0.002450261449
481	0.002450239745
482	0.00245021779
483	0.002434780834
484	0.002434707117
485	0.00243467378
486	0.002434657211
487	0.002434605781
488	0.002434589227
489	0.00240895432
490	0.002408910849
491	0.002408772906
492	0.002408745998
493	0.002408745998
494	0.002408745998
495	0.002408745998
496	0.002408745998
497	0.002408660424
498	0.002408585705
499	0.002408518024
500	0.002408481677
501	0.002408412861
502	0.002396412016
503	0.002396385525
504	0.002396252518
505	0.002395934811
506	0.002395918212
507	0.002395901616
508	0.002395885022
509	0.00239586843
510	0.002395615904
511	0.002395360479
512	0.00239530368
513	0.002385938038
514	0.002348516484
515	0.00234842102
516	0.002348360085
517	0.002348293137
518	0.002348172623
519	0.002348111865
520	0.002348051678
521	0.00234801208
522	0.002347293123
523	0.002347233401
524	0.002347193053
525	0.002347153515
526	0.002347113999
527	0.002347053478
528	0.002347013989
529	0.002346974521
530	0.002346924937
531	0.002346905019
532	0.002346865126
533	0.002346845189
534	0.002346785558
535	0.002346510353
536	0.00234646344
537	0.00234645517
538	0.002346336127
539	0.002346330037
540	0.002346250417
541	0.002345649953
542	0.002345610432
543	0.002345561225
544	0.00234549316
545	0.002345478313
546	0.002345418943
547	0.002345369817
548	0.002345349868
549	0.00234531727
550	0.00234531727
551	0.00234531727
552	0.00234525754
553	0.002319739387
554	0.002319733091
555	0.002319716547
556	0.002319657084
557	0.002319629974
558	0.002319311571
559	0.002319287974
560	0.002319222721
561	0.002319164434
562	0.002319106182
563	0.00231887341
564	0.002318715996
565	0.002318711889
566	0.00231855803
567	0.002318523741
568	0.002318519636
569	0.002318056631
570	0.002317975412
571	0.002317894321
572	0.002317828844
573	0.002317674053
574	0.002317616344
575	0.002317587505
576	0.002307828301
577	0.002307783976
578	0.002307727908
579	0.002307712283
580	0.002307656302
581	0.00230765317
582	0.002307429191
583	0.002307206257
584	0.002307182993
585	0.002307071285
586	0.00230697822
587	0.002292465882
588	0.002292415055
589	0.002292300706
590	0.00229147366
591	0.00229147366
592	0.00229147366
593	0.002291417077
594	0.002291405005
595	0.002291348501
596	0.002291125848
597	0.002290931853
598	0.002290835187
599	0.002290768263
600	0.002290701477
601	0.002290644568
602	0.002290630348
603	0.002290599352
604	0.002290485643
605	0.002290266146
606	0.002290190078
607	0.002290134118
608	0.002290078226
609	0.002290078226
610	0.002290078226
611	0.002289769152
612	0.002285056423
613	0.002284923456
614	0.002284867678
615	0.002284852688
616	0.002284838751
617	0.002284823767
618	0.002284823767
619	0.002284795898
620	0.002284795898
621	0.002284761236
622	0.002284639444
623	0.002284603197
624	0.00228451801
625	0.002284462297
626	0.002277775588
627	0.002238114707
628	0.002238034942
629	0.002238015633
630	0.002237872607
631	0.002237829948
632	0.002237803065
633	0.002237803065
634	0.0022377311
635	0.002237302345
636	0.002230104343
637	0.002230051553
638	0.002229841809
639	0.00222978947
640	0.00222973716
641	0.00222968488
642	0.002229679882
643	0.002229627633
644	0.002229622637
645	0.002229602798
646	0.002229544608
647	0.002229508288
648	0.002229299539
649	0.002229259278
650	0.002229207196
651	0.002229103104
652	0.00222899913
653	0.00222899913
654	0.002228919599
655	0.002228919599
656	0.002228919599
657	0.002228919599
658	0.002228919599
659	0.002228919599
660	0.002228919599
661	0.002228905105
662	0.002228879144
663	0.002228671619
664	0.002228619833
665	0.002228605219
666	0.002228591783
667	0.002228540029
668	0.002228514164
669	0.002228508607
670	0.002228508607
671	0.002228497492
672	0.002228394086
673	0.002228368259
674	0.00222835366
675	0.002228327841
676	0.002228302028
677	0.002228276223
678	0.002228276223
679	0.002228276223
680	0.002228236671
681	0.002228210877
682	0.00222820443
683	0.00222820443
684	0.00222820443
685	0.00222820443
686	0.00222820443
687	0.002228170464
688	0.002228126027
689	0.002228126027
690	0.002228126027
691	0.002228122142
692	0.002228111037
693	0.002228096461
694	0.002224824725
695	0.002224795246
696	0.002224748956
697	0.002224671008
698	0.002224581967
699	0.002224516917
700	0.002224427952
701	0.002224383504
702	0.002224383504
703	0.002224383504
704	0.002224383504
705	0.002224360467
706	0.002224334953
707	0.002224312738
708	0.00222426832
709	0.002224229468
710	0.002223875034
711	0.002223875034
712	0.002223875034
713	0.002223875034
714	0.002220201307
715	0.002192339702
716	0.002145887271
717	0.002133152813
718	0.002132819043
719	0.002132761429
720	0.002132743561
721	0.002132707953
722	0.002132693884
723	0.002132571359
724	0.002123938747
725	0.002123930722
726	0.002123853378
727	0.002123580729
728	0.002118463205
729	0.002118233956
730	0.002117812958
731	0.002117780208
732	0.002117666733
733	0.002117646605
734	0.002117308945
735	0.002117118177
736	0.002117101188
737	0.002117070333
738	0.002116986112
739	0.002116907205
740	0.002116733625
741	0.002116599138
742	0.002116568289
743	0.002116494033
744	0.002116473954
745	0.002116404802
746	0.002116330217
747	0.002116317609
748	0.00211628353
749	0.002116269943
750	0.002116232721
751	0.002116215704
752	0.002116182105
753	0.002116145102
754	0.002116125082
755	0.002116040982
756	0.002116007403
757	0.002107638099
758	0.002102768446
759	0.002102705197
760	0.002102691257
761	0.002102059275
762	0.002101982538
763	0.002101927165
764	0.0021019125
765	0.002101681008
766	0.002101677875
767	0.002101648276
768	0.002101021545
769	0.002100996684
770	0.002100747184
771	0.002100308466
772	0.002100271989
773	0.00210017802
774	0.002099807457
775	0.002099802484
776	0.002099727221
777	0.002099358537
778	0.002099345277
779	0.002097888873
780	0.002096060319
781	0.002095953144
782	0.002095674701
783	0.002095596467
784	0.00209381126
785	0.00207560284
786	0.00207491009
787	0.002074356328
788	0.002073977687
789	0.002073506457
790	0.002073480138
791	0.002073440889
792	0.002073196214
793	0.00207295332
794	0.002072914484
795	0.002072866128
796	0.002072457761
797	0.002072386568
798	0.002072356177
799	0.002072351087
800	0.002072311864
801	0.002072283693
802	0.002072092097
803	0.002071961042
804	0.002071830181
805	0.002071560574
806	0.002071560574
807	0.002071540489
808	0.002071516661
809	0.002071469143
810	0.002071066653
811	0.002070678768
812	0.002070609986
813	0.002070375034
814	0.002070347323
815	0.002070300535
816	0.002069979189
817	0.002069979189
818	0.002069714899
819	0.00206955054
820	0.002069240539
821	0.002069210148
822	0.002069210148
823	0.002068937855
824	0.002068914672
825	0.002068891506
826	0.002068566177
827	0.002068558098
828	0.002068282553
829	0.002068151821
830	0.002068132186
831	0.002068066913
832	0.002068066913
833	0.002068062836
834	0.00206804653
835	0.002068019292
836	0.002057495327
837	0.002057432271
838	0.002057202818
839	0.002057090164
840	0.002057048131
841	0.002056854262
842	0.002056796727
843	0.002056793648
844	0.002056751777
845	0.002049873245
846	0.002049769532
847	0.002049743641
848	0.002049743641
849	0.002049743641
850	0.002049662044
851	0.00204965311
852	0.002049612444
853	0.002049594578
854	0.002049576715
855	0.002042455274
856	0.002042455274
857	0.002042449978
858	0.002042412309
859	0.002042269066
860	0.002042250336
861	0.002042232449
862	0.002042188108
863	0.00204216936
864	0.002042143525
865	0.002042101247
866	0.002042086363
867	0.002042044473
868	0.00202413297
869	0.002024102203
870	0.002024084368
871	0.002023996469
872	0.002023978638
873	0.002023936204
874	0.002023918376
875	0.00202390055
876	0.002023864907
877	0.002023864907
878	0.002023819563
879	0.002023608354
880	0.002023597117
881	0.002023594862
882	0.002023120207
883	0.002023048103
884	0.002023036738
885	0.002023019013
886	0.00202301362
887	0.002022942743
888	0.002022871914
889	0.002022783746
890	0.002022612037
891	0.002022510195
892	0.002022467418
893	0.00202243209
894	0.002022408636
895	0.002022385191
896	0.002010616002
897	0.002010616002
898	0.002010545445
899	0.002010446253
900	0.002010387625
901	0.002010384306
902	0.00201038158
903	0.002010337415
904	0.002010334662
905	0.002010095759
906	0.002010087247
907	0.002010084264
908	0.002009522203
909	0.002009385023
910	0.002009296463
911	0.002009120086
912	0.002009117894
913	0.002009074584
914	0.002009015887
915	0.00200894582
916	0.002008916237
917	0.002008873015
918	0.002008867658
919	0.002008847703
920	0.002008830194
921	0.002008812688
922	0.002008795186
923	0.002008707218
924	0.002008701737
925	0.002008684235
926	0.002008615785
927	0.002008556211
928	0.002008553917
929	0.002008542397
930	0.002008524896
931	0.002008506872
932	0.002008419045
933	0.002008330208
934	0.002008315323
935	0.002008304655
936	0.002008126245
937	0.002008020275
938	0.002007880495
939	0.002007790507
940	0.002007651003
941	0.002007263136
942	0.00200725191
943	0.002007112566
944	0.00200706948
945	0.002007034681
946	0.002007029342
947	0.002004389964
948	0.002004021023
949	0.002004021023
950	0.002003977771
951	0.002003918251
952	0.002003896847
953	0.002003888242
954	0.002003874649
955	0.00200385327
956	0.002003835882
957	0.002003664652
958	0.002003653685
959	0.002003653685
960	0.002003636296
961	0.002003618911
962	0.002003601528
963	0.002003584148
964	0.002003541499
965	0.002003524121
966	0.002003513057
967	0.002003495685
968	0.001999525812
969	0.0019995147
970	0.001999471623
971	0.001999471623
972	0.001999428921
973	0.001999409189
974	0.001999409189
975	0.001999364465
976	0.001999340155
977	0.001998786969
978	0.00199074409
979	0.001990725661
980	0.001990635375
981	0.001990543627
982	0.00199053238
983	0.001989452165
984	0.001988854758
985	0.001988843128
986	0.001988577364
987	0.001988467036
988	0.001988462742
989	0.001988418761
990	0.001988390337
991	0.001988250746
992	0.001988239416
993	0.001988228092
994	0.001988216855
995	0.00197601951
996	0.00197591743
997	0.001975037675
998	0.00197500781
999	0.001975002171
